ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
3266.213,3309.671,981.9596,3246.7532,3797.057,2680.764,3184.5776,2069.9182,3033.322,3591.7307,3512.0713,3613.8184,3526.5566,3146.6282,2900.2415,3848.8894,3609.069,3493.2854,2771.1748,3486.6055,3517.7896,2791.2732,3347.5298,3339.4404,3075.4683,2995.3816,3024.6333,4093.2847,4053.866,3628.859,3342.769,3568.3506,4104.5977,3725.425,3552.349,1781.2489,3622.7148,3585.7283,3289.5718,3398.4119,3750.2788,1951.6565,2896.2637,2767.8198,3158.9644,3431.467,3453.9043,3723.8394,2539.2795,3711.3782,3366.2737,3310.2766,2498.1265,3124.394,3261.178,2998.6829,3087.1475,3336.996,1187.5387,2765.5242,2780.4355,2019.8578,2916.2805,3051.0996,2142.0122,2294.008,2652.244
3271.402,3308.878,1014.0403,3249.2366,3792.1072,2673.905,3193.9458,2069.5417,3035.7095,3596.5168,3508.1638,3611.6099,3519.8901,3143.6023,2890.7834,3845.6067,3600.7214,3489.218,2772.8008,3482.6826,3511.9702,2792.176,3342.3772,3343.5781,3074.2493,2997.8145,3022.775,4091.0024,4056.1255,3625.453,3334.0964,3545.77,4100.1216,3719.2344,3550.7537,1788.4059,3627.3186,3580.8257,3295.1882,3405.5474,3751.6814,1930.6317,2894.5952,2755.9207,3158.4038,3434.9795,3447.603,3709.0696,2535.9626,3714.3872,3367.803,3304.059,2487.7393,3126.3438,3261.634,2995.7285,3085.8296,3332.5757,1177.9855,2767.6077,2779.8572,2009.4421,2919.3784,3050.4917,2152.0957,2294.2976,2650.2224
3272.9402,3312.3933,1006.06665,3258.557,3798.2725,2682.6948,3199.386,2080.6956,3035.0603,3592.6074,3504.7068,3611.432,3516.5212,3146.9863,2886.2107,3841.4856,3599.7197,3490.89,2757.281,3484.1677,3513.2795,2798.2327,3337.689,3358.8892,3072.8716,2994.928,3023.6982,4094.7134,4050.9773,3624.5525,3338.1008,3576.55,4098.0166,3720.46,3550.0874,1824.0222,3626.3892,3578.2827,3296.8777,3402.5237,3755.299,1942.9758,2889.708,2750.5603,3155.6426,3434.5098,3448.5347,3709.4458,2537.6328,3713.706,3370.8281,3303.2354,2489.5269,3128.1687,3260.6956,2988.0383,3084.9148,3339.1204,1167.5033,2760.8186,2774.2512,2005.1638,2920.318,3052.3372,2152.1926,2287.0051,2648.3306
3267.2778,3310.6062,1008.37866,3258.2585,3802.9392,2697.4229,3192.4006,2067.6677,3037.6345,3594.327,3504.487,3608.8386,3513.9795,3148.1904,2893.4858,3841.5352,3597.291,3485.9607,2769.684,3476.2761,3509.9473,2793.9436,3342.686,3341.6924,3086.8638,2994.509,3026.5352,4100.6562,4052.7827,3622.3108,3345.1396,3600.2605,4107.6426,3723.075,3551.2522,1792.0924,3630.835,3581.3845,3285.4487,3410.5435,3750.8806,1941.4117,2896.77,2758.0378,3159.735,3437.3296,3451.3508,3712.444,2545.4216,3723.5432,3374.9663,3307.7932,2513.731,3131.778,3263.9202,2982.6777,3088.5586,3322.5276,1163.9813,2764.0254,2770.473,2014.8184,2928.7905,3057.8699,2132.035,2290.9795,2643.1714
3265.0103,3316.6777,1005.9184,3255.829,3810.3835,2681.1772,3194.581,2090.211,3041.0132,3607.8667,3510.1318,3613.5647,3520.3342,3148.234,2902.913,3842.9128,3602.5583,3489.8616,2760.0405,3479.8323,3509.3574,2799.5142,3336.7683,3335.5288,3090.759,2996.8752,3032.275,4103.6245,4059.8174,3628.3298,3346.593,3599.312,4110.8086,3729.221,3560.3538,1823.0236,3627.7134,3577.2776,3288.1682,3399.6775,3736.744,1944.9813,2894.7104,2772.2576,3162.3655,3443.62,3461.4797,3719.0383,2546.1362,3725.6157,3381.2302,3313.1746,2508.9482,3134.3271,3266.665,2985.108,3082.6086,3323.8752,1191.5836,2763.8818,2771.6309,2014.2908,2927.0588,3066.654,2135.5676,2286.8945,2651.5535
3262.4417,3311.6802,1029.0011,3254.5928,3818.0698,2669.9727,3188.6995,2083.1458,3051.6062,3612.66,3511.686,3616.8953,3524.8843,3160.052,2895.0693,3844.6765,3610.2583,3495.6448,2766.2603,3477.5522,3516.5476,2799.5503,3332.3884,3330.8728,3078.158,3002.4106,3036.023,4106.168,4058.0547,3633.7656,3351.8062,3590.5254,4107.192,3730.9885,3557.2603,1809.7751,3620.617,3575.2434,3274.5857,3391.6545,3727.795,1950.0713,2896.3796,2776.5132,3161.0247,3438.7688,3461.8706,3721.1804,2535.842,3716.2007,3376.0906,3312.7893,2497.7954,3125.733,3264.449,2986.4329,3082.1152,3330.1624,1181.5399,2767.5063,2772.0725,2005.7701,2921.5474,3062.7803,2131.9646,2282.5183,2641.281
3272.4958,3308.492,957.2412,3259.048,3820.512,2662.3726,3180.024,2055.41,3046.3174,3613.842,3506.274,3618.6128,3525.8643,3163.684,2894.5913,3849.5784,3610.2153,3493.6511,2760.6274,3476.7324,3518.7358,2812.5945,3339.2698,3331.9492,3081.3308,3000.5444,3034.9683,4097.1016,4062.0232,3638.3848,3359.6963,3576.4158,4103.545,3731.693,3557.9004,1729.9602,3628.625,3579.5847,3269.7212,3400.6558,3727.513,1922.2839,2901.7512,2769.4236,3158.4653,3440.1309,3460.571,3730.8027,2537.5408,3716.7488,3373.8862,3312.92,2492.9207,3125.621,3267.4456,3011.6982,3087.8125,3326.3406,1182.265,2768.0662,2771.92,2013.4122,2920.0322,3065.1484,2140.457,2289.6316,2643.2107
3270.817,3319.7476,944.552,3261.0752,3823.6567,2668.853,3179.7935,2084.846,3053.1826,3620.8445,3504.1519,3619.962,3528.8916,3158.4658,2888.9263,3850.8667,3612.997,3506.2727,2757.3804,3480.8933,3521.4912,2813.9216,3344.3865,3338.9714,3093.4326,3006.152,3034.088,4098.6074,4071.5117,3650.2737,3362.3057,3529.47,4114.3286,3734.5144,3566.1523,1819.6067,3630.3716,3580.8035,3271.7097,3402.2373,3730.6191,1948.9677,2905.3184,2782.7695,3157.954,3446.631,3471.7312,3732.612,2531.2744,3722.646,3379.1843,3322.155,2493.4448,3130.902,3275.0115,3014.567,3097.1826,3340.1897,1176.5536,2781.8274,2785.2441,2013.126,2927.6,3068.7883,2142.5994,2299.4722,2648.7898
3279.0286,3320.6033,957.36475,3259.046,3817.8062,2673.031,3194.5017,2076.3835,3055.5234,3616.242,3517.0908,3621.754,3528.1714,3156.8347,2897.5232,3846.8127,3607.5266,3502.3992,2763.8928,3476.6748,3521.4463,2820.274,3344.2925,3343.0095,3088.681,3016.6697,3040.3682,4098.2085,4078.1125,3650.503,3369.9673,3566.1729,4120.068,3738.3677,3564.0593,1802.3606,3627.9895,3582.7368,3275.0002,3398.6538,3739.7034,1925.8967,2910.135,2782.9956,3163.911,3452.9983,3478.5286,3744.7004,2539.762,3727.3918,3383.477,3323.608,2506.1292,3133.9277,3279.5493,3011.1416,3098.144,3347.7441,1173.58,2787.1216,2795.2346,2002.3336,2927.5266,3072.8528,2141.818,2301.547,2653.1394
3281.8425,3334.2585,981.72107,3258.5518,3820.304,2687.6982,3197.8904,2088.8735,3065.063,3630.2388,3529.2131,3626.279,3535.1416,3160.0513,2903.9177,3847.9343,3612.7175,3511.3135,2779.4724,3478.8064,3520.5664,2824.5342,3346.5146,3328.9697,3110.9907,3023.0127,3049.4521,4115.4277,4085.507,3657.6965,3380.1084,3570.8733,4129.975,3742.469,3572.4944,1781.2739,3629.6807,3581.8704,3290.4775,3405.3538,3735.313,1955.9286,2908.29,2792.6807,3169.7368,3455.3093,3489.438,3747.8489,2552.9827,3733.477,3387.623,3331.776,2514.4558,3136.2124,3280.1255,3015.137,3097.7034,3342.6162,1188.2699,2785.1567,2798.6707,2016.1465,2924.517,3069.2832,2129.6255,2299.8743,2652.0698
3265.575,3314.3074,939.10095,3250.6165,3809.8518,2658.1355,3183.8489,2082.309,3054.6062,3613.4812,3514.4263,3622.4841,3536.5532,3164.3538,2891.6614,3850.6748,3616.3508,3512.9075,2764.415,3483.7078,3524.6387,2812.7825,3344.77,3331.7424,3097.0105,3020.406,3053.9019,4106.625,4080.7937,3655.5295,3379.8713,3561.1067,4121.733,3736.6614,3573.1472,1779.4487,3632.2385,3581.8218,3295.0657,3405.3013,3738.9138,1948.3212,2904.694,2799.3594,3155.823,3447.2637,3477.4514,3750.308,2527.9187,3719.299,3378.0422,3332.9238,2484.6187,3127.5085,3273.0195,3018.5513,3099.5889,3353.0405,1187.0818,2787.122,2801.6646,2022.2985,2919.4802,3067.2832,2142.6904,2300.5615,2658.3171
3278.4663,3310.239,953.26135,3253.4297,3805.2808,2670.3308,3179.0964,2073.913,3058.503,3607.7874,3518.5664,3623.2969,3536.7566,3160.0903,2894.152,3847.6084,3608.7478,3504.678,2772.234,3480.7427,3519.044,2799.302,3346.7205,3319.4658,3095.9321,3024.4905,3049.2288,4111.0073,4081.8394,3653.8945,3378.375,3606.9387,4112.2383,3731.2017,3565.9941,1821.0984,3628.5005,3576.0967,3268.8018,3404.8687,3735.2415,1946.725,2908.582,2783.4358,3161.7805,3446.224,3472.9802,3744.2273,2549.243,3714.8682,3374.2627,3319.6663,2499.7815,3129.2188,3269.4358,2996.1533,3100.3345,3339.8408,1190.0797,2788.9211,2784.2124,2026.4357,2918.1687,3059.8235,2133.3435,2299.651,2652.916
3268.661,3299.1533,980.91907,3249.4724,3800.993,2665.3933,3185.0007,2079.7087,3049.5679,3608.4236,3507.3357,3619.3657,3528.148,3155.3337,2888.983,3839.5432,3605.0103,3507.3118,2763.6736,3478.3083,3517.8867,2811.64,3348.9414,3328.7676,3097.343,3019.995,3050.1423,4095.419,4072.82,3644.9976,3365.4248,3582.0422,4107.4795,3726.8608,3574.8735,1778.9382,3629.941,3577.2214,3287.42,3402.7063,3739.3228,1943.6285,2909.4792,2786.3691,3157.8206,3445.4749,3471.985,3737.378,2526.7644,3716.4875,3377.7695,3327.5989,2480.962,3128.9177,3269.7239,3005.2542,3096.251,3347.999,1190.9983,2789.923,2788.5552,2004.157,2923.5344,3061.871,2134.477,2295.3655,2654.7703
3261.6145,3286.2344,991.67737,3243.3474,3795.035,2675.9897,3174.4146,2078.8108,3058.0317,3609.7036,3522.1965,3615.584,3523.8755,3152.7188,2893.5227,3838.338,3596.0603,3494.4153,2779.0652,3475.158,3510.3281,2786.6465,3346.4397,3305.9844,3105.8745,3022.1675,3049.0154,4102.0986,4068.4683,3641.2478,3361.037,3603.7227,4114.8643,3728.4177,3558.7656,1784.5691,3625.333,3573.2556,3255.9468,3406.2583,3727.4219,1942.7892,2911.6118,2777.8804,3164.2717,3450.1074,3473.5532,3730.8533,2552.8074,3729.3818,3379.689,3309.2717,2523.4075,3136.7498,3271.2793,2970.0378,3096.493,3322.7407,1175.2595,2786.555,2781.3823,2031.6444,2923.7046,3060.8855,2116.1619,2295.2112,2640.39
3267.2014,3305.3054,998.15393,3246.342,3801.6638,2666.9138,3185.4458,2064.601,3058.9275,3619.5835,3522.2239,3619.9058,3535.6223,3162.4695,2903.9902,3847.221,3612.384,3513.3909,2775.1304,3478.7534,3518.9683,2817.0981,3347.6438,3316.2495,3092.9036,3015.5295,3044.5369,4109.597,4069.657,3644.751,3369.0774,3572.269,4117.253,3735.3845,3572.0762,1793.7124,3619.1006,3578.1926,3282.9905,3404.7263,3730.35,1916.0691,2899.4,2790.232,3162.0645,3448.62,3476.4446,3735.019,2544.6726,3724.9058,3381.9902,3329.857,2506.2913,3128.407,3269.962,3010.609,3092.7593,3329.7056,1191.3402,2775.3398,2786.4392,2020.5236,2916.532,3058.5576,2143.1724,2286.4338,2654.627
3257.233,3290.3208,962.2882,3249.1057,3805.8132,2657.643,3178.2688,2080.4902,3055.3538,3619.8765,3513.652,3617.941,3534.1099,3159.4128,2894.2722,3847.9224,3612.4558,3502.359,2765.0122,3480.6187,3522.2883,2805.8179,3342.777,3335.947,3092.5173,3018.2893,3048.7393,4102.951,4064.5598,3641.9507,3363.1226,3536.023,4098.6714,3727.1384,3566.283,1798.8798,3617.3425,3580.7874,3283.4092,3398.3645,3737.6448,1938.8988,2899.0508,2787.3372,3157.5625,3440.6482,3466.7659,3737.1917,2523.4429,3714.8892,3373.37,3322.5815,2500.4612,3120.9333,3265.6338,3010.5,3087.2288,3338.2986,1172.5828,2776.2192,2781.673,2014.3977,2917.509,3055.0085,2144.635,2287.897,2645.8762
3269.831,3291.4556,973.9295,3256.8389,3809.8127,2666.8826,3186.6726,2074.4436,3059.355,3625.8193,3509.0134,3618.9058,3530.765,3159.0264,2887.8245,3845.974,3607.0547,3496.149,2771.238,3479.208,3518.1086,2787.4275,3345.7776,3327.1182,3083.911,3017.4536,3047.1853,4091.4734,4066.4412,3638.2446,3358.6006,3538.877,4099.625,3723.276,3558.8584,1799.2424,3620.1167,3575.8591,3269.142,3403.0635,3736.3347,1938.7167,2902.7952,2780.4482,3156.6882,3441.0676,3464.1287,3727.1738,2532.1743,3714.7505,3373.9783,3307.5122,2496.4956,3124.9443,3264.3025,2975.2278,3085.203,3330.6316,1178.8109,2768.745,2776.652,2006.3341,2918.4915,3056.494,2136.3403,2286.4202,2648.215
3263.3564,3293.7913,964.9214,3257.615,3813.2007,2672.7397,3192.903,2066.7773,3060.4773,3623.0198,3505.633,3615.9814,3524.979,3161.1538,2887.674,3842.5205,3604.9282,3499.4663,2775.3179,3474.6887,3516.5305,2804.127,3347.0796,3326.6558,3085.3289,3015.703,3044.2986,4093.326,4063.826,3640.4163,3364.8884,3537.4065,4100.7383,3725.5315,3559.5479,1797.0457,3619.2703,3581.9465,3277.174,3406.3596,3737.8923,1942.4377,2900.297,2777.8765,3158.9236,3445.8186,3465.2175,3725.1575,2540.4512,3718.6626,3378.85,3317.1162,2503.0652,3126.6472,3268.4373,2983.4153,3090.9116,3329.4695,1181.5648,2765.034,2779.279,2022.8408,2922.8186,3062.8533,2133.3777,2285.3508,2651.334
3260.5515,3301.6062,973.7706,3254.9497,3812.7542,2666.1104,3184.2349,2092.9526,3064.4075,3622.218,3514.598,3618.9043,3523.7556,3161.115,2889.8123,3839.9517,3603.7117,3497.526,2765.3604,3470.2532,3512.6086,2817.2415,3332.684,3345.3489,3103.6055,3019.983,3048.329,4101.4937,4071.2725,3644.3135,3362.704,3549.495,4115.7227,3723.5957,3560.604,1782.9683,3612.2554,3579.6252,3289.366,3394.9543,3737.2244,1926.3573,2911.1372,2783.7861,3160.9243,3452.6958,3469.121,3739.8323,2540.8088,3727.5547,3383.379,3321.5984,2503.3464,3129.1262,3271.3376,2991.4675,3086.5852,3341.074,1159.2797,2766.3953,2791.028,2000.6615,2926.5525,3066.7842,2126.1404,2286.9219,2648.3044
3262.8105,3316.0498,964.20276,3256.4236,3814.8604,2679.628,3183.2524,2085.5479,3059.9297,3625.9426,3514.065,3622.312,3535.9006,3172.533,2899.9875,3847.531,3613.5579,3508.8794,2754.4373,3480.7317,3521.3203,2817.6963,3350.3533,3338.2246,3098.0537,3016.8328,3055.836,4111.2104,4073.8184,3654.8828,3369.2263,3553.941,4113.5474,3736.926,3570.3906,1838.3947,3622.1743,3582.734,3294.438,3410.6682,3737.8054,1936.0142,2901.343,2800.1418,3164.8247,3451.7913,3477.1357,3751.4114,2533.369,3721.436,3383.437,3329.869,2494.1135,3128.0303,3270.2021,3009.789,3090.7637,3335.6125,1167.5847,2759.4326,2789.2678,2007.72,2919.8105,3065.2283,2134.5586,2287.5095,2649.0303
3262.5076,3307.4675,958.2665,3255.9749,3807.507,2656.3135,3180.1643,2088.7703,3056.571,3626.2102,3504.2542,3622.5452,3532.3794,3171.0947,2886.773,3846.4287,3611.6848,3505.4387,2757.3894,3475.5505,3521.2393,2815.8284,3343.2517,3344.157,3086.3662,3017.458,3053.7031,4100.644,4073.3176,3650.895,3372.0767,3573.878,4102.1187,3729.7666,3563.333,1825.3413,3620.6448,3578.4277,3286.991,3407.4558,3735.8489,1937.1873,2903.296,2795.9714,3157.9998,3447.133,3466.531,3738.1917,2528.0457,3713.8853,3375.417,3319.6694,2484.5042,3116.8633,3268.6208,3008.1548,3088.1743,3335.7026,1176.5085,2761.869,2788.341,2006.515,2916.9985,3059.5786,2138.8523,2286.686,2647.1453
3273.4946,3311.9673,979.71875,3254.4604,3806.0295,2670.545,3177.3582,2065.3286,3059.098,3616.5764,3505.6519,3621.9539,3536.0234,3166.8872,2887.7043,3843.5176,3609.5635,3505.6948,2769.7744,3473.4226,3521.309,2809.8735,3349.312,3341.9143,3076.671,3016.829,3050.1206,4107.496,4076.8782,3657.4224,3373.0896,3598.6494,4102.656,3725.4136,3559.7468,1813.615,3623.492,3580.3125,3285.814,3411.5183,3737.6604,1941.0585,2911.1333,2778.8062,3162.4116,3449.396,3468.6147,3738.1045,2542.7854,3717.7834,3375.307,3316.5647,2498.8442,3121.929,3269.2324,3002.8796,3094.9922,3332.5679,1172.4508,2766.377,2787.0703,2015.4259,2920.3403,3061.2373,2139.2834,2292.2705,2648.9858
3276.0127,3319.9788,1001.74695,3255.4868,3806.778,2670.9534,3186.5713,2082.7986,3057.4004,3611.2705,3507.936,3621.5312,3528.4326,3157.614,2886.466,3838.6353,3603.8406,3510.366,2759.627,3473.979,3516.8506,2820.7537,3345.341,3349.644,3094.3762,3017.0535,3048.842,4097.5117,4072.6475,3653.5938,3363.6946,3573.2957,4110.7065,3722.533,3571.0793,1799.8629,3628.814,3578.1575,3305.4521,3412.1333,3738.8303,1945.7856,2906.9375,2784.7244,3160.509,3450.6548,3467.417,3737.159,2533.2373,3717.607,3377.2573,3323.7056,2480.7097,3126.3147,3267.856,3021.8157,3091.584,3342.3486,1180.2133,2764.7974,2788.8728,1998.7384,2921.8657,3057.5051,2134.076,2286.4045,2642.9663
3274.5337,3314.9646,980.4531,3252.9834,3801.8132,2687.45,3185.0518,2086.9756,3056.9905,3622.1072,3514.4758,3619.588,3532.823,3164.9949,2908.26,3841.8528,3605.8796,3506.857,2762.1887,3475.639,3516.5813,2799.6257,3348.2847,3336.2617,3091.857,3020.5632,3055.444,4105.2886,4074.9583,3659.0803,3366.4844,3613.3083,4121.231,3733.33,3563.0862,1781.374,3622.0137,3578.6265,3281.6045,3411.499,3735.8372,1948.2736,2907.086,2791.0774,3169.2678,3454.2068,3475.349,3742.245,2552.9236,3725.103,3382.8127,3320.4556,2517.1033,3134.4607,3272.5215,2987.6233,3093.7114,3338.2568,1183.8523,2764.0835,2792.0242,2022.9769,2924.7317,3061.8413,2153.7764,2288.223,2640.2542
3280.1743,3315.8018,976.3456,3251.2744,3804.746,2666.4885,3187.7124,2070.1995,3055.222,3614.1155,3512.2798,3621.2488,3537.6963,3175.3638,2886.724,3844.4028,3614.781,3509.1768,2760.5325,3470.6992,3519.4216,2807.605,3339.7117,3334.379,3085.012,3018.9983,3057.2095,4103.67,4066.9604,3658.8535,3368.3708,3587.3975,4108.364,3733.02,3565.6636,1787.2115,3615.0784,3579.132,3291.6333,3406.784,3731.6504,1953.5046,2902.7573,2791.9238,3165.5,3446.5654,3469.8115,3744.6877,2535.0898,3713.6372,3377.3477,3322.5605,2508.075,3118.1233,3267.4995,2995.8213,3087.805,3331.8875,1193.0741,2757.6528,2791.2688,2012.4457,2912.758,3056.375,2139.4175,2279.019,2644.1353
3273.6108,3309.7327,993.02924,3252.2454,3802.4553,2669.7825,3192.3904,2072.9023,3055.6882,3605.8992,3506.3955,3619.0654,3530.5151,3167.435,2889.69,3843.889,3609.3687,3499.0396,2781.274,3470.9097,3514.7979,2801.2,3343.0166,3326.507,3087.3762,3015.7166,3047.8337,4089.0693,4065.863,3653.6736,3362.4695,3567.908,4098.4087,3725.2847,3557.4873,1783.1605,3623.4058,3575.0984,3276.4768,3412.212,3735.2937,1947.5664,2906.3005,2777.331,3163.8577,3444.486,3463.6597,3734.218,2540.8362,3713.6765,3374.0786,3313.1694,2502.0872,3121.7048,3264.2783,2998.5342,3092.8052,3322.1401,1181.8726,2757.4526,2781.9941,2024.3616,2916.166,3055.7168,2149.3855,2279.9915,2637.7236
3278.4055,3309.5342,996.5264,3254.2556,3804.4868,2660.029,3187.7693,2074.361,3054.972,3620.6997,3500.4897,3618.2456,3527.5618,3162.7222,2886.1172,3842.6748,3608.2507,3503.0266,2751.785,3470.3347,3513.5422,2816.3855,3338.2336,3333.7278,3092.6804,3014.867,3052.0554,4089.3328,4068.502,3652.0178,3365.805,3522.7883,4101.4663,3724.403,3562.7888,1792.8182,3617.6685,3578.5813,3288.5127,3408.6702,3737.9126,1947.7538,2904.0964,2782.0781,3158.7595,3443.7854,3467.0823,3734.6052,2526.4956,3713.586,3376.2852,3320.8499,2481.1646,3123.2495,3266.7363,3027.643,3092.3599,3339.826,1186.9165,2758.4219,2789.2686,2016.0659,2920.5913,3058.8938,2139.427,2283.8083,2645.1
3274.8376,3311.4236,983.2097,3252.0513,3804.1934,2663.927,3188.875,2093.6548,3062.802,3623.162,3510.7869,3615.822,3521.453,3157.272,2893.335,3838.5312,3603.15,3495.3464,2764.517,3466.4668,3511.871,2799.857,3332.3696,3344.065,3106.4297,3022.8499,3047.772,4095.5903,4067.674,3651.144,3362.3347,3545.3757,4110.802,3727.488,3558.5537,1786.7942,3615.5957,3580.2751,3283.0374,3401.9324,3745.044,1957.7625,2912.1458,2777.1555,3162.5852,3452.491,3469.4543,3729.0,2532.6257,3724.119,3376.9336,3313.173,2500.2454,3127.2617,3270.3923,3000.3599,3088.99,3349.1406,1172.475,2765.7454,2788.9998,2003.7952,2924.692,3061.2012,2132.7441,2285.6626,2647.6047
3269.5925,3309.836,980.9979,3257.5876,3806.3132,2668.9502,3194.9312,2082.4412,3061.3665,3626.351,3521.212,3622.0505,3532.469,3160.8765,2895.1753,3845.4553,3610.7168,3502.2734,2745.3728,3472.32,3513.449,2794.7,3341.0076,3334.766,3103.2139,3024.341,3052.8293,4112.5137,4075.5342,3653.2136,3373.6064,3570.572,4121.97,3734.8916,3565.4448,1844.488,3619.1829,3580.4683,3275.8782,3412.9885,3741.2915,1946.019,2904.963,2788.9692,3171.1062,3454.693,3475.8574,3741.5947,2548.1106,3727.4048,3386.1973,3320.5908,2513.4653,3134.3599,3272.0042,2995.1235,3096.1465,3339.703,1177.3069,2759.676,2790.2705,1998.2344,2924.6973,3065.0725,2129.928,2287.903,2642.5193
3267.4292,3303.066,948.55975,3251.4453,3805.9153,2667.3706,3189.9834,2080.6,3062.996,3632.2617,3514.94,3622.6353,3531.5195,3167.0764,2886.94,3846.7734,3616.8538,3504.3735,2764.244,3473.6726,3519.1753,2807.422,3348.0105,3337.5051,3090.1873,3023.978,3062.0254,4101.7495,4072.5076,3648.6602,3372.585,3555.9102,4105.4976,3728.3953,3564.488,1783.8218,3621.5852,3581.4285,3291.6047,3410.079,3744.7422,1952.1212,2907.0845,2786.948,3161.4253,3448.4446,3466.327,3745.8064,2534.2148,3714.693,3377.499,3324.228,2488.0227,3118.1494,3264.0747,3001.4937,3091.7139,3331.26,1194.1505,2758.5913,2775.8967,2009.726,2916.2024,3058.2002,2130.5144,2279.6868,2641.493
3263.8906,3285.1382,952.3937,3249.935,3805.1912,2657.6472,3195.784,2079.458,3062.662,3630.008,3501.5464,3619.5896,3524.3186,3161.6084,2885.073,3844.113,3609.6707,3497.335,2760.5598,3467.5942,3514.8892,2806.8647,3339.8906,3341.54,3096.9812,3020.6875,3058.5747,4090.7224,4067.8425,3640.184,3369.5486,3543.4692,4098.683,3726.7166,3561.8105,1784.3248,3617.6172,3577.489,3290.5676,3406.2417,3739.7253,1954.8611,2908.052,2795.317,3157.4446,3448.6914,3460.3567,3738.561,2533.6418,3716.4893,3377.1765,3324.0288,2488.682,3116.912,3264.3672,2998.2324,3088.5962,3330.7378,1188.4896,2757.37,2770.231,2007.282,2915.9458,3060.0168,2128.4958,2280.3337,2649.109
3265.2222,3280.659,964.39233,3256.5408,3806.028,2665.3513,3181.8362,2074.8982,3063.0254,3636.08,3503.4275,3621.4856,3522.1023,3158.3296,2880.234,3844.6055,3605.7502,3501.807,2762.5503,3471.2805,3513.576,2808.2522,3345.3118,3347.5593,3090.356,3018.2102,3059.0955,4088.231,4070.3638,3642.5476,3365.625,3531.3186,4100.0283,3726.9792,3564.3975,1802.3383,3618.0857,3578.1794,3286.8035,3407.5857,3739.8257,1951.4323,2907.8809,2793.686,3154.5923,3448.5598,3463.566,3734.823,2531.813,3718.2314,3377.0154,3319.974,2482.9263,3120.2546,3262.8298,2994.8125,3087.968,3331.3523,1179.7433,2754.336,2763.3057,1990.1296,2920.7522,3059.4475,2134.444,2281.472,2644.1865
3261.5789,3295.4148,971.4127,3250.334,3802.3037,2664.8184,3183.3557,2077.9414,3066.9722,3635.0107,3506.9548,3621.2874,3524.178,3148.9607,2881.0276,3837.6096,3603.5378,3495.967,2751.242,3465.3372,3512.9026,2804.5515,3335.5469,3336.579,3107.0928,3020.9636,3054.5347,4107.945,4075.3074,3641.3938,3362.5757,3607.0967,4106.5723,3732.978,3559.7327,1815.6671,3615.2847,3576.1638,3278.7507,3397.5493,3732.3445,1932.3583,2911.4624,2792.305,3164.0432,3456.986,3472.2805,3734.5847,2541.408,3723.05,3382.3098,3319.6614,2500.6387,3122.4336,3270.1846,2986.6223,3083.9143,3333.7312,1180.503,2759.651,2766.3296,2002.7642,2922.4863,3066.2544,2124.3496,2283.105,2647.889
3267.1897,3303.0051,947.50757,3255.6865,3812.1082,2660.7856,3185.1846,2071.2185,3062.6143,3626.8213,3507.1443,3624.5203,3534.5464,3159.961,2887.7947,3846.154,3612.7217,3508.6423,2764.7673,3471.744,3517.6633,2810.9644,3344.601,3326.4148,3089.048,3015.5774,3061.006,4110.099,4073.93,3648.3516,3368.675,3610.951,4108.6855,3732.5806,3565.6025,1828.8374,3622.2656,3572.197,3277.9155,3401.2344,3721.284,1937.8942,2904.762,2804.9167,3161.026,3449.7068,3475.1821,3735.6934,2542.2837,3720.7314,3378.8457,3326.7092,2495.3108,3118.2305,3263.9941,3003.3438,3088.4683,3319.715,1180.3136,2757.7593,2762.879,2022.9976,2916.6956,3058.8215,2115.1792,2279.9695,2647.8042
3259.278,3289.205,942.1887,3252.678,3817.4797,2653.507,3183.0015,2082.8413,3057.0981,3625.2756,3494.477,3618.7974,3527.0776,3149.643,2882.9468,3841.8215,3607.0107,3495.8953,2748.5369,3470.454,3515.7935,2796.8738,3341.5537,3327.0422,3082.5818,3015.3538,3053.4521,4100.3896,4067.2517,3642.168,3362.131,3580.153,4092.6743,3724.3691,3558.9155,1824.763,3616.527,3568.2795,3267.979,3389.026,3716.3582,1933.2994,2905.1812,2791.2769,3154.513,3444.1538,3463.162,3717.0718,2531.6545,3710.8354,3372.5454,3313.1697,2474.5269,3114.6047,3257.6423,2987.409,3079.6968,3326.3801,1161.0299,2761.4988,2755.195,1998.2504,2914.4263,3056.0793,2112.634,2276.7605,2641.837
