ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067,ROI_068,ROI_069,ROI_070,ROI_071,ROI_072,ROI_073,ROI_074,ROI_075,ROI_076,ROI_077,ROI_078,ROI_079,ROI_080,ROI_081,ROI_082,ROI_083,ROI_084,ROI_085,ROI_086,ROI_087,ROI_088,ROI_089,ROI_090,ROI_091,ROI_092,ROI_093,ROI_094,ROI_095,ROI_096,ROI_097,ROI_098,ROI_099,ROI_100
4145.941,3483.5088,4067.0083,3337.6746,3403.7314,3954.3418,3776.701,3570.5405,3610.409,4037.7864,4158.9795,3908.842,3693.04,3581.4966,3622.2317,3573.2014,3862.0244,3679.5767,3972.245,3845.6887,3706.2783,3765.5117,3567.0166,3837.4387,4456.5737,3967.985,3762.2744,3934.1213,3983.47,3626.8423,3541.3127,3235.0784,3175.1372,3982.0156,3557.3801,3784.2954,3848.804,3648.7278,3712.6387,3853.2253,3558.798,4024.8591,3447.296,3671.3438,3478.038,3870.1091,3580.6814,3789.878,4052.411,4046.6865,3503.078,3611.1472,3414.7556,3317.4993,3499.5547,3868.262,3673.3967,3479.5933,3635.207,3913.2551,3460.7834,3155.8894,3607.1462,3411.167,3853.1458,3533.8403,3574.229,3478.8489,3742.0251,3543.1726,3788.784,3318.5552,3417.54,3486.5947,3456.4927,3838.9045,3727.5015,3540.3118,3141.0645,2805.2065,3516.734,3709.2065,3328.8242,3199.7732,3829.2534,3485.3948,3829.5159,3728.4797,3637.5166,3506.354,3041.2766,3594.7856,3555.9043,3255.95,3152.1597,3441.0469,3712.2576,3505.7124,3887.8828,3988.2769
4148.172,3487.0679,4054.9963,3338.6504,3404.7102,3952.8616,3773.162,3565.2893,3602.1704,4023.4497,4126.3784,3895.1765,3691.034,3578.1143,3617.6748,3567.7588,3859.0764,3673.0425,3968.491,3842.3828,3691.4666,3764.0764,3562.252,3835.2502,4452.3813,3961.9426,3757.8108,3943.586,3982.3428,3619.9229,3543.8992,3233.8167,3170.5842,3973.3308,3548.1218,3777.7913,3845.1738,3655.9834,3715.4272,3849.6082,3552.9832,4019.7295,3445.8284,3663.3904,3477.3003,3874.6243,3579.4146,3779.1533,4067.0962,4046.9995,3507.071,3617.0596,3417.346,3312.917,3494.586,3856.2075,3666.1738,3476.93,3635.7844,3918.6921,3461.752,3158.012,3607.5757,3417.1736,3845.4192,3537.9897,3574.1858,3479.5593,3745.9072,3542.1418,3781.284,3314.0356,3418.23,3488.735,3460.2896,3835.482,3728.3599,3531.3555,3150.0352,2795.9878,3511.815,3709.9255,3326.9248,3200.0159,3828.641,3489.5134,3815.7693,3727.6453,3631.08,3511.7402,3044.8723,3604.845,3560.187,3267.042,3155.2349,3443.8777,3716.9966,3510.9539,3884.9102,3987.3904
4157.5635,3484.662,4076.8623,3335.5718,3407.5737,3958.1797,3774.185,3563.9028,3602.5771,4024.241,4135.376,3899.3877,3687.8315,3573.0845,3614.901,3568.9954,3858.4102,3670.0398,3969.2178,3840.9722,3699.3162,3758.8022,3568.282,3829.8079,4453.1064,3960.0837,3756.7842,3940.814,3978.1167,3616.9539,3539.647,3242.4404,3171.4624,3975.8816,3546.8179,3787.6074,3853.3037,3655.0007,3712.7222,3851.1028,3559.8467,4010.5315,3448.0276,3660.323,3474.4656,3872.9275,3582.352,3778.8682,4054.6365,4057.9368,3513.5789,3615.1074,3414.4006,3315.8625,3495.7063,3848.0308,3669.2412,3478.37,3642.4985,3927.4878,3471.5876,3166.228,3609.6729,3416.0952,3852.0425,3534.4824,3583.342,3488.2778,3748.5532,3553.0413,3781.7412,3320.2363,3419.2344,3494.164,3462.9248,3839.7502,3740.6443,3538.5405,3155.3555,2827.09,3512.373,3713.53,3333.658,3199.664,3838.3232,3492.9307,3847.2432,3730.043,3636.1165,3516.046,3046.3535,3625.2866,3557.3162,3266.6768,3156.6946,3437.949,3716.8992,3512.9004,3898.6428,3990.21
4137.466,3478.201,4061.5813,3335.2744,3397.7676,3954.399,3774.9802,3563.9988,3597.9817,4024.824,4150.2754,3905.4902,3697.5942,3584.9,3612.055,3567.0068,3861.516,3671.5454,3986.5005,3844.956,3702.8796,3766.0273,3573.1777,3831.4175,4465.244,3966.4434,3747.7693,3933.3328,3976.4558,3616.7275,3523.3254,3234.9307,3164.1045,3984.0078,3547.6797,3784.579,3833.0928,3653.2788,3715.32,3855.4424,3566.1921,4008.5295,3449.8518,3655.5544,3471.384,3866.818,3587.9285,3782.9048,4056.0784,4062.8066,3494.1782,3607.1052,3405.698,3312.3564,3496.1165,3845.5134,3663.659,3474.7263,3628.811,3908.041,3460.2122,3156.4514,3599.073,3413.2632,3841.4614,3537.7378,3571.8616,3475.08,3745.7288,3546.3247,3778.8188,3306.7898,3410.265,3481.3223,3455.8281,3829.156,3717.415,3536.9578,3140.2776,2803.6255,3506.1528,3707.3652,3323.5618,3196.9666,3816.3296,3483.2014,3843.2595,3724.6724,3639.1687,3504.682,3028.3286,3599.1746,3544.9094,3249.9873,3144.0933,3435.5547,3707.4731,3499.4631,3882.1475,4002.2983
4147.0615,3472.515,4061.8335,3340.0608,3400.3242,3951.1704,3773.2722,3566.0603,3603.4607,4028.617,4143.1743,3898.4429,3699.5913,3577.943,3614.1655,3569.1973,3856.5059,3672.5137,3983.2747,3834.169,3700.7563,3758.6016,3561.272,3827.6858,4455.7036,3953.354,3748.859,3926.8174,3973.9275,3613.9114,3543.5513,3237.631,3177.3848,3967.7717,3548.7964,3773.7004,3830.4277,3659.576,3717.9504,3850.954,3555.337,4018.7568,3448.898,3654.7786,3474.7312,3872.1929,3584.751,3776.665,4064.3677,4051.1194,3503.5015,3600.84,3408.7222,3312.1,3486.8713,3842.0193,3662.2605,3475.1729,3624.3296,3905.7986,3456.5422,3164.2747,3604.931,3412.995,3842.3848,3535.6458,3568.5188,3474.6763,3738.166,3540.7153,3788.0857,3306.0027,3407.662,3473.0242,3452.8992,3831.3096,3713.2363,3532.927,3146.0408,2810.602,3508.3633,3707.6064,3326.7273,3199.1594,3821.465,3484.8552,3830.5347,3728.0513,3625.833,3503.2278,3035.1223,3596.564,3545.9336,3256.3193,3149.613,3441.507,3714.4204,3501.3103,3891.2979,4003.8535
4135.4707,3478.0107,4064.0537,3333.2075,3401.9146,3954.3894,3777.292,3567.053,3602.4868,4032.687,4158.4434,3904.9382,3699.0137,3579.3577,3616.3252,3568.3738,3855.4382,3669.188,3976.0696,3837.0063,3701.2966,3756.0398,3557.3704,3830.5684,4454.0312,3962.5588,3747.5703,3933.775,3971.6042,3614.834,3532.3374,3228.9392,3166.2976,3966.7834,3547.6409,3766.0317,3826.9556,3650.6987,3715.4927,3850.2427,3557.0974,4015.0977,3446.004,3660.0469,3470.7356,3871.9075,3584.0745,3773.4983,4048.3516,4050.4944,3489.7588,3607.1187,3407.104,3311.3755,3492.6826,3846.3364,3666.5908,3480.2168,3638.0122,3919.1453,3466.1426,3169.9119,3611.5815,3410.3857,3842.926,3533.8303,3572.2678,3475.9595,3743.0352,3539.3088,3784.8667,3308.624,3406.6975,3478.541,3459.887,3841.3938,3724.157,3537.7932,3134.5957,2791.7441,3504.148,3711.2502,3323.9866,3208.1663,3820.6624,3488.982,3818.9868,3731.8862,3625.7014,3501.5278,3038.3464,3595.2817,3547.8308,3265.6384,3150.8093,3442.9126,3716.3691,3500.8982,3894.2415,3996.3176
4138.069,3486.1636,4062.5898,3339.7483,3410.0632,3936.296,3766.424,3565.2876,3602.5234,4023.2068,4143.726,3900.1018,3693.1458,3572.0034,3609.7695,3562.7515,3848.8066,3660.4375,3962.6755,3834.239,3695.2566,3750.5588,3558.265,3823.11,4454.0283,3954.6814,3753.2087,3941.2732,4000.1013,3609.6367,3515.149,3233.082,3166.4817,3960.2073,3543.573,3758.0383,3831.1174,3648.01,3701.197,3837.453,3550.2942,4013.354,3440.3145,3659.3782,3461.152,3876.465,3578.6824,3774.2295,4058.033,4053.501,3503.4216,3618.1978,3419.8223,3319.0906,3494.8706,3846.8926,3669.2751,3481.8057,3643.1167,3934.5076,3478.9126,3170.0913,3610.1475,3410.5017,3835.899,3533.005,3578.419,3476.1003,3748.31,3540.6804,3792.1106,3317.3613,3413.103,3481.2705,3462.9453,3845.531,3735.6843,3538.8445,3136.822,2808.5193,3514.2036,3709.7944,3325.3547,3204.3345,3831.2139,3493.045,3822.8835,3734.8933,3621.857,3508.0,3046.9648,3607.7673,3556.2822,3260.7532,3157.6348,3440.255,3720.2773,3504.1458,3897.242,3994.8237
4139.211,3492.598,4077.646,3340.1978,3409.1692,3946.6511,3769.5264,3566.9368,3600.8235,4031.3535,4152.639,3904.1985,3699.8118,3579.0442,3614.5144,3564.895,3851.5999,3668.695,3974.9102,3840.1655,3705.0173,3754.1343,3569.8984,3834.583,4461.307,3959.2761,3750.25,3933.2222,3975.9468,3614.106,3529.8735,3229.9495,3164.9143,3969.9578,3544.6914,3759.7686,3841.584,3654.3896,3705.1946,3840.0386,3559.4006,4011.6396,3448.399,3664.9595,3465.2935,3875.3455,3583.463,3780.2703,4047.4985,4056.821,3501.7642,3625.1777,3415.0525,3318.2805,3498.3718,3859.7363,3674.6045,3480.5042,3654.4675,3937.4746,3478.623,3172.494,3613.6592,3418.444,3848.683,3541.4856,3579.576,3482.7048,3752.3901,3556.054,3787.2358,3320.5593,3422.6174,3487.135,3470.9827,3845.435,3736.86,3553.9795,3149.9697,2815.0435,3517.0972,3707.9084,3333.596,3209.4797,3829.2314,3486.2605,3820.468,3733.0515,3621.617,3509.8203,3041.2769,3616.833,3554.3706,3266.1536,3152.4636,3438.0747,3715.4343,3507.0486,3897.2634,3999.4492
4136.103,3491.5955,4070.0654,3340.7385,3405.2388,3955.8513,3773.9114,3573.2522,3605.6936,4032.6475,4160.5522,3913.601,3707.3723,3588.651,3614.925,3571.5312,3860.87,3675.6824,3971.6006,3835.1628,3709.9023,3765.2107,3572.4768,3838.0823,4467.0073,3969.4927,3753.8713,3928.9663,3969.368,3622.767,3534.601,3233.7278,3169.5842,3965.9893,3554.4082,3748.2898,3826.9749,3647.4478,3710.5686,3843.4734,3550.8613,4017.5916,3454.7146,3663.5293,3477.3213,3875.4824,3586.9878,3782.2942,4027.1538,4042.781,3493.8728,3614.295,3411.3403,3316.7168,3497.9895,3857.073,3674.7568,3482.8582,3641.543,3920.5168,3470.6016,3163.4077,3606.9045,3414.31,3850.8728,3539.696,3570.7886,3477.7705,3744.6409,3547.2617,3798.961,3307.0369,3414.2903,3473.8313,3458.564,3834.474,3724.1482,3547.7642,3141.144,2792.7534,3501.7256,3695.2783,3321.0237,3201.2156,3817.6025,3474.779,3800.7368,3727.549,3615.5627,3488.436,3029.9429,3593.8772,3542.3687,3255.973,3135.5825,3440.4302,3708.2163,3497.367,3886.0525,3979.9055
4145.1143,3488.3774,4055.7122,3341.3918,3414.241,3945.5645,3769.713,3574.0383,3599.899,4035.8445,4153.1494,3918.2944,3698.9456,3580.067,3616.694,3564.6016,3860.4514,3671.0837,3971.309,3822.1953,3700.7708,3764.8826,3558.224,3832.16,4450.1846,3967.411,3752.2297,3936.2222,3982.4048,3614.2854,3532.4429,3227.3638,3169.577,3965.2415,3551.652,3746.351,3830.349,3643.9832,3707.1729,3831.1003,3539.4155,4009.417,3447.8967,3657.326,3470.0857,3870.35,3573.2024,3781.3572,4046.1416,4030.6433,3495.0117,3614.6099,3415.8818,3316.2148,3499.0012,3851.4097,3679.1704,3478.4084,3639.7837,3922.1216,3471.8413,3162.3286,3617.4204,3410.182,3849.6326,3539.4165,3569.5054,3470.7024,3735.394,3542.3496,3790.9587,3314.6865,3410.5278,3473.2498,3464.01,3834.4492,3721.6323,3533.8345,3137.0652,2792.7903,3500.622,3689.297,3322.218,3201.4453,3818.1777,3471.8008,3819.3252,3724.2642,3609.544,3480.7104,3033.4573,3589.1582,3541.2598,3252.8203,3141.2563,3435.9504,3704.4875,3501.7905,3876.9807,3971.7302
4141.154,3490.7166,4066.777,3339.2961,3403.4937,3953.2869,3770.4597,3573.775,3603.3926,4032.3247,4140.428,3912.5605,3697.1025,3579.279,3618.6172,3575.088,3855.6765,3673.2761,3966.4133,3837.4287,3701.3809,3760.1052,3557.9636,3824.401,4462.4424,3963.481,3753.6218,3947.0977,3975.3672,3620.0652,3529.357,3229.1396,3166.435,3965.1807,3549.7114,3750.7502,3832.9807,3647.2842,3705.409,3823.0322,3539.568,4020.831,3448.0122,3659.7283,3471.059,3872.664,3574.4834,3780.8955,4053.341,4033.8872,3499.2322,3617.6807,3416.243,3317.2805,3496.013,3844.8818,3679.0676,3482.2737,3642.5312,3919.267,3475.117,3163.428,3612.4106,3416.7747,3854.004,3540.4731,3572.008,3471.493,3736.567,3547.6716,3789.0854,3313.1794,3408.799,3475.6565,3463.123,3835.9612,3730.5103,3541.6418,3139.0454,2789.4517,3504.1287,3699.1594,3321.391,3202.472,3819.789,3477.8906,3815.2087,3724.8591,3617.3735,3479.2058,3036.9272,3597.508,3543.6301,3253.9487,3141.0007,3436.7927,3707.3398,3501.89,3885.599,3961.4204
4138.936,3487.3528,4061.6243,3338.7256,3401.6914,3959.9033,3769.6326,3571.3904,3598.253,4031.2512,4136.9004,3909.3552,3693.5105,3572.2708,3608.1187,3572.9006,3856.6243,3671.0413,3957.169,3826.587,3690.5574,3762.1816,3555.4963,3824.7437,4459.2847,3952.8076,3749.7556,3939.2139,3987.6223,3616.7795,3515.7886,3218.5376,3158.4365,3972.4438,3550.194,3753.2546,3834.9128,3638.108,3696.1167,3824.4285,3543.4233,4004.508,3439.4595,3651.7058,3460.091,3865.8987,3569.6992,3778.3994,4058.2588,4027.71,3513.5833,3626.023,3419.2297,3321.993,3501.8616,3865.0793,3684.971,3483.3079,3649.2778,3926.881,3480.0125,3170.8132,3617.6775,3417.904,3842.8542,3540.2112,3586.1367,3482.5215,3740.4275,3546.4126,3793.1973,3325.0393,3416.0857,3481.854,3469.4844,3839.9448,3737.7107,3551.0374,3139.728,2804.27,3511.3098,3710.0813,3318.807,3208.9229,3824.385,3479.7095,3832.4487,3728.5198,3620.7825,3488.5767,3039.846,3614.963,3548.9124,3246.629,3145.992,3429.868,3704.2703,3511.0574,3902.686,3943.8416
4161.844,3485.536,4068.3076,3333.2258,3395.2915,3948.554,3774.5835,3569.1812,3601.3523,4036.8682,4146.924,3921.6887,3702.1333,3580.0059,3614.7742,3578.2937,3860.6523,3684.295,3965.0037,3834.875,3695.3962,3776.373,3570.472,3836.4028,4455.1797,3964.816,3753.8389,3930.336,3970.5806,3612.09,3535.3303,3234.718,3170.3652,3989.4265,3558.6396,3761.6619,3841.1614,3641.2375,3707.8162,3842.9893,3553.2559,4003.0796,3451.0825,3660.75,3472.5154,3857.0068,3573.3826,3786.7034,4053.517,4033.091,3520.09,3614.0466,3413.2417,3316.8328,3493.3135,3872.1516,3678.6035,3480.9673,3645.5586,3911.801,3467.2976,3159.0742,3609.71,3414.6482,3844.5393,3541.8652,3583.7354,3473.524,3743.813,3557.6882,3783.0537,3310.587,3408.3892,3474.6736,3459.6406,3833.289,3733.8042,3538.0186,3142.847,2803.541,3510.2024,3711.408,3322.835,3206.44,3814.184,3472.1614,3830.074,3724.0222,3629.598,3479.2117,3035.816,3594.0498,3532.6833,3259.729,3129.9927,3431.6094,3692.4275,3507.0557,3914.9011,3955.7415
4151.8413,3479.2227,4058.2554,3335.6594,3395.3906,3955.1353,3774.2815,3570.2322,3597.4436,4032.187,4149.3984,3912.1396,3702.0454,3573.614,3605.9187,3575.5376,3868.0835,3677.523,3962.208,3831.7893,3691.644,3769.3599,3562.378,3840.2974,4468.749,3969.1804,3748.0928,3935.3145,3984.9727,3606.2114,3544.2932,3222.1992,3175.7322,3975.413,3557.151,3759.554,3817.246,3638.7302,3710.2603,3828.3833,3546.608,4000.593,3445.1707,3642.0789,3468.3843,3851.3894,3571.047,3778.435,4062.417,4027.2244,3498.3123,3603.2751,3405.3054,3311.8086,3487.804,3854.0205,3672.711,3477.4597,3637.5122,3912.8044,3469.2412,3160.8728,3602.1875,3407.2502,3835.2505,3537.2883,3577.5337,3467.4597,3726.5676,3540.7126,3782.375,3305.6433,3408.9236,3476.0454,3457.7593,3829.56,3727.4834,3537.3562,3140.8262,2786.4165,3497.098,3704.7104,3313.1238,3203.606,3814.9138,3464.1787,3830.4119,3714.4924,3622.988,3468.2078,3029.6252,3594.3955,3531.7397,3242.456,3131.124,3423.5552,3690.1802,3494.9973,3909.5881,3939.9915
4140.9033,3465.8052,4076.8772,3326.8467,3389.1155,3949.2798,3771.179,3564.425,3599.1787,4033.8372,4137.36,3915.3086,3692.6135,3576.4353,3608.624,3577.5637,3863.0164,3671.6125,3959.6792,3826.9197,3693.802,3771.9595,3559.6887,3832.9517,4455.856,3965.6252,3743.4639,3936.615,3968.756,3602.6191,3525.1243,3218.3877,3174.9163,3970.7314,3556.7722,3760.7012,3822.5469,3637.702,3700.1196,3829.1274,3541.4602,3989.1099,3442.0403,3644.5085,3465.4626,3847.0103,3571.34,3775.5745,4056.2139,4029.1057,3506.385,3603.7773,3405.4028,3308.9724,3483.6228,3860.3186,3668.1064,3476.519,3644.661,3919.4348,3474.1333,3157.5273,3611.1692,3411.714,3843.4543,3534.016,3581.575,3462.7842,3730.7456,3540.858,3785.6152,3304.598,3401.2947,3467.8193,3455.1223,3835.359,3733.0725,3532.7793,3133.2034,2795.744,3499.1243,3708.5925,3315.7102,3210.433,3807.7175,3470.4968,3822.3962,3710.4001,3616.657,3472.5566,3032.0803,3584.685,3531.4526,3250.8523,3128.1016,3427.8132,3685.609,3494.6877,3906.7708,3937.7773
4143.3843,3468.5989,4051.9685,3336.4644,3388.9739,3958.7112,3772.5698,3562.4763,3592.9656,4026.5513,4147.965,3906.2668,3689.3032,3572.2422,3608.282,3573.0027,3866.4656,3669.5637,3958.4478,3832.3618,3689.2034,3771.8323,3556.981,3829.3193,4458.1035,3962.8772,3742.7368,3932.13,3971.0156,3612.4604,3510.6794,3215.9248,3161.311,3969.9968,3554.0913,3755.5076,3826.2788,3637.561,3697.8936,3824.1267,3537.5178,3988.979,3435.924,3629.8958,3453.8865,3846.754,3562.8445,3774.6882,4046.8074,4026.1082,3506.4775,3607.7642,3412.3706,3307.6814,3483.1624,3858.8088,3666.4868,3477.548,3644.6267,3929.1465,3471.3152,3163.6592,3609.9702,3413.1301,3845.4478,3536.7908,3583.739,3470.6438,3735.0032,3541.2166,3781.66,3317.7131,3406.8542,3477.3047,3465.7559,3834.46,3746.3499,3532.7275,3130.3477,2792.87,3504.7764,3711.7007,3311.4048,3210.913,3808.4514,3474.9778,3832.094,3716.1375,3625.653,3482.8672,3040.472,3598.6008,3540.1204,3236.9539,3137.2527,3420.1233,3694.6929,3497.4355,3927.0059,3945.6138
4151.0107,3476.3342,4067.8643,3329.2788,3386.7366,3956.3513,3772.2456,3563.037,3599.1733,4031.5093,4145.6895,3912.9387,3693.9773,3573.9407,3611.255,3579.0376,3866.8828,3670.7988,3959.4575,3838.6814,3697.7175,3773.7043,3565.058,3838.3586,4460.002,3955.858,3737.8225,3920.364,3977.0884,3602.7466,3518.24,3232.9949,3170.2966,3984.161,3557.3198,3757.4456,3840.1633,3639.5881,3697.1729,3826.268,3542.8713,3992.1855,3444.2998,3630.9185,3465.3015,3849.4316,3568.8396,3776.2246,4054.3914,4033.2256,3515.3381,3616.4456,3415.6904,3312.345,3488.251,3870.04,3672.551,3479.9983,3652.0781,3922.1663,3476.9062,3160.3496,3618.5237,3416.5322,3843.4395,3540.8867,3592.2874,3480.648,3743.4683,3552.2292,3778.8162,3317.4043,3414.1123,3479.376,3464.4731,3839.6125,3740.2983,3535.9312,3143.4539,2813.986,3507.8398,3725.611,3321.4326,3215.3281,3810.9646,3480.772,3841.4785,3716.5095,3627.0667,3489.6787,3050.6604,3608.6272,3541.6157,3257.7893,3140.3872,3427.626,3699.056,3505.1406,3914.045,3945.877
4161.3687,3474.0598,4067.4976,3328.1953,3389.5688,3954.4841,3779.8738,3566.9075,3593.4614,4035.8896,4155.607,3920.873,3701.1296,3584.0183,3616.2976,3580.3174,3874.1682,3678.8438,3981.3887,3837.672,3695.4905,3783.074,3569.8684,3842.8796,4460.044,3969.09,3740.3074,3927.9546,3961.4297,3608.4275,3527.6377,3233.366,3170.5537,3991.2217,3561.965,3748.554,3833.4111,3640.4429,3710.4075,3838.487,3550.2405,4015.245,3450.5647,3630.0615,3461.6355,3848.3499,3574.3083,3774.3862,4054.7136,4031.9658,3506.212,3605.5334,3406.3298,3302.8232,3482.1707,3861.1548,3667.0364,3479.0742,3632.7307,3915.1042,3460.9624,3158.7192,3611.2627,3416.7402,3837.9253,3541.3152,3583.4302,3478.5679,3739.5774,3543.542,3778.1335,3308.9614,3406.1448,3480.2366,3450.104,3823.992,3732.6113,3530.2356,3136.6301,2795.9653,3506.0305,3711.3022,3308.8394,3207.439,3796.12,3476.9155,3826.8994,3710.555,3629.2656,3487.5261,3033.705,3586.022,3533.7202,3253.3418,3140.024,3419.5635,3693.3462,3493.4294,3914.185,3952.5142
4157.992,3471.8635,4063.0886,3331.2605,3390.725,3960.2595,3779.2249,3565.2595,3603.1543,4031.6475,4146.4556,3914.8606,3700.5808,3583.6929,3619.1064,3575.8093,3864.7068,3677.0366,3963.5964,3839.807,3699.5325,3774.1396,3563.6597,3834.677,4469.499,3979.3203,3741.4397,3930.228,3967.9805,3614.6233,3534.5642,3222.6626,3176.0212,3980.044,3556.7227,3741.283,3807.2866,3652.4028,3712.4204,3839.0745,3546.0903,4025.281,3451.7185,3634.7607,3461.1306,3856.462,3573.7905,3780.6177,4054.6292,4030.763,3503.5376,3608.5134,3407.4426,3305.4448,3486.8672,3865.1782,3667.888,3481.0974,3626.4543,3914.6736,3457.7817,3159.6238,3612.016,3421.6235,3844.798,3542.0786,3583.8867,3474.137,3732.8586,3541.877,3781.6624,3314.1882,3412.1555,3483.3965,3450.3352,3829.4822,3736.28,3540.0273,3146.8608,2797.8745,3506.3364,3711.473,3317.2136,3208.393,3807.5654,3481.4106,3805.633,3720.2913,3622.1887,3494.747,3038.829,3596.3298,3543.4304,3256.2468,3147.8318,3430.0598,3707.6033,3499.4927,3900.9824,3952.3071
4148.9185,3477.9453,4065.0425,3332.288,3397.7454,3950.2883,3772.7212,3564.2085,3595.6052,4033.3804,4151.8076,3908.2666,3698.4722,3586.3318,3624.0781,3578.6704,3865.0286,3681.6436,3965.9946,3833.874,3703.7627,3772.391,3560.0286,3838.2234,4463.7524,3973.6133,3741.8489,3933.63,3975.6287,3623.2864,3540.6562,3228.2703,3173.3945,3977.0488,3557.7185,3734.0051,3811.2937,3646.4001,3711.4302,3839.4,3540.9055,4023.5195,3454.5413,3637.155,3460.7258,3861.1663,3577.5642,3776.4258,4045.8186,4033.6636,3510.076,3605.5872,3409.1646,3307.4097,3492.7937,3877.2805,3671.128,3482.6296,3636.173,3925.8389,3468.0283,3162.5723,3613.3738,3424.3232,3856.4492,3547.8599,3584.4421,3485.0312,3737.4656,3543.9888,3791.134,3318.9111,3405.0408,3484.5764,3456.9834,3836.8213,3738.773,3541.486,3135.2976,2802.366,3512.5518,3716.9133,3318.2185,3209.3252,3814.0044,3489.088,3812.2764,3729.7124,3620.8267,3497.545,3043.2644,3593.8875,3548.9897,3264.53,3156.906,3429.3071,3709.1226,3497.8005,3898.4705,3957.4368
4122.806,3484.0625,4058.0315,3337.8347,3402.7383,3960.9048,3767.109,3565.3098,3599.7878,4030.0022,4143.01,3904.0305,3690.288,3574.5032,3618.308,3572.2498,3864.227,3670.3196,3964.5742,3837.3442,3701.909,3762.2395,3557.343,3841.0718,4463.102,3968.798,3742.859,3945.1306,3997.312,3615.194,3518.7927,3226.3533,3158.1213,3972.8853,3556.163,3725.4246,3831.371,3638.3718,3709.643,3831.3342,3542.3953,4012.5032,3446.1006,3631.6428,3446.4788,3863.646,3567.9373,3754.747,4030.5173,4022.684,3509.8176,3616.5134,3415.0813,3314.354,3498.9663,3861.1687,3676.2651,3484.4607,3644.5598,3933.2537,3477.134,3172.1804,3615.4763,3426.727,3844.4758,3544.4277,3584.4636,3477.5828,3741.1462,3546.3384,3791.5657,3332.1174,3414.0405,3493.4165,3468.5447,3847.805,3738.2932,3545.4067,3135.8735,2812.222,3517.7598,3718.438,3316.8872,3214.1987,3827.2104,3494.1853,3828.632,3738.408,3622.3801,3512.4783,3045.8835,3619.999,3562.811,3256.711,3167.6287,3422.6309,3714.36,3503.0703,3892.627,3952.926
4149.591,3479.2368,4085.8923,3337.304,3405.0857,3949.56,3764.3594,3565.8088,3592.514,4040.256,4149.305,3919.418,3696.9238,3583.7346,3620.3203,3578.715,3869.609,3683.4438,3982.2415,3840.7307,3693.6943,3767.6333,3567.4172,3850.153,4471.453,3971.069,3740.8313,3932.6736,3985.9258,3609.9023,3523.55,3232.7107,3170.2385,3988.6826,3557.2634,3728.2498,3836.3792,3641.7175,3705.1638,3832.174,3545.9539,4017.7986,3450.6753,3632.9778,3452.4565,3859.473,3574.0835,3765.6313,4024.051,4024.8552,3509.8865,3613.883,3414.8853,3315.1978,3491.5288,3856.6655,3674.6975,3480.3083,3650.367,3935.0261,3472.6382,3168.1765,3616.6086,3424.412,3845.1753,3543.3342,3582.9336,3485.3416,3749.985,3552.5398,3787.329,3328.2283,3420.9092,3486.3557,3472.1855,3848.82,3748.0366,3550.8186,3138.6519,2811.6812,3519.966,3719.7556,3319.5596,3219.01,3815.7554,3490.181,3823.004,3725.009,3623.1704,3509.0498,3047.9414,3603.6873,3555.8894,3262.6465,3161.5469,3429.0251,3706.8289,3501.656,3874.7754,3950.2664
4148.3525,3480.961,4071.218,3334.3455,3401.295,3945.6218,3765.9976,3567.029,3588.5845,4048.708,4162.5503,3921.398,3703.647,3580.0793,3614.8074,3575.614,3878.047,3680.646,3982.55,3834.3154,3700.685,3772.1545,3566.8093,3855.3882,4474.2056,3982.263,3745.1934,3933.3608,3999.6628,3609.3115,3535.9055,3235.586,3167.1487,3987.9507,3566.7156,3718.3003,3829.0803,3638.8726,3715.4163,3833.5737,3546.5022,4016.9536,3461.1262,3634.312,3466.1726,3860.2063,3573.8682,3773.5042,4018.5413,4012.4485,3497.6538,3605.7588,3410.9502,3308.4302,3495.7712,3848.6277,3670.4917,3479.586,3646.29,3911.7783,3468.0205,3163.4736,3609.02,3415.598,3848.7634,3535.7705,3575.2383,3477.3655,3747.056,3546.7483,3783.0288,3319.3982,3409.9927,3484.3958,3473.1973,3834.615,3736.0232,3539.6987,3142.7705,2799.6333,3523.3926,3703.0183,3322.5884,3211.6118,3816.7827,3484.3123,3825.182,3728.506,3617.5388,3498.7742,3037.055,3597.004,3548.4053,3252.5874,3155.2476,3431.2502,3707.7883,3492.52,3867.9226,3955.3022
