edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
227,0.6862073976379884,0.42778044326235487
228,0.7580978648595718,0.3239326051105396
229,0.5072759507262656,0.336915193407372
230,0.34647392157845336,0.41683561011459574
231,0.3769953980753334,0.32930073032841545
232,0.13315592620067296,0.45872676444871574
233,1.028418611983046,0.449908506624385
234,0.8551721372880419,0.5996032562750233
235,0.3052431057280984,0.5235447752721704
236,1.2757718511574467,0.51546641175193
237,0.8478540925652664,0.5198604292853348
238,1.245449497475777,0.5654026742942427
239,0.1602128850420043,0.30955630210373664
240,0.7191827481396427,0.3588448581436921
241,1.050514927784222,0.4585416566294176
242,1.1755220902063752,0.487169291807454
243,0.14923418328075563,0.316947797169003
244,0.7035686024254804,0.32393488092875594
245,0.6008414891437961,0.31427802099796087
246,0.4331721167615642,0.36418486307565506
247,0.29440972648135016,0.34772861276890593
248,0.43689667976427826,0.3130020640637802
249,0.39276354450260514,0.2987665043326446
250,0.6401151386308093,0.40826875820388553
251,0.2333838160768842,0.30468152020498135
252,0.09320099654279396,0.34028413612387176
253,0.9838076814739066,0.5300625671444804
254,1.0090506430739303,0.45776039307980587
255,0.1354766444634223,0.24307187887373824
256,0.8065676866006831,0.5035092605011037
257,0.4735240135311344,0.4242484334047012
258,0.4897847697271918,0.40910235048095517
259,0.2625613211276099,0.381558796333307
260,-0.10603777254733367,0.24535284039764477
261,1.0435389248162823,0.5598216681199489
262,0.9016752224360062,0.4685726347310299
263,0.13613034687702413,0.42271771547996845
264,1.1243412813796927,0.5106234203307117
265,0.7778247274878578,0.4786051828285823
266,1.3703236979574422,0.49893542482254327
267,0.38233724604240976,0.3991041576938101
268,0.8711057118730217,0.38583695453111067
269,1.1123878117377768,0.4236648021868165
270,1.1398013877697064,0.5599717455286631
271,0.1699011516280515,0.4435481779411451
272,0.6599880548753652,0.48352650211882636
273,0.48612098147462685,0.3939512256107184
274,0.3616118589230547,0.5049775174328239
275,0.31575047060133415,0.3898288395526658
276,0.16236222347291285,0.5244080989232852
277,0.39722236394212035,0.4357430955643557
278,0.8896300923495566,0.57100845032773
279,0.9475531594591301,0.5115585873358727
280,0.5156188363528066,0.3908420729026303
281,0.931636887587742,0.5898354963138502
282,0.5809528067553852,0.6527249362741745
283,1.3720939581543876,0.5641939281801429
284,0.15296455226825403,0.31523637645565944
285,0.4483560140433851,0.4345295633162688
286,0.9709023580384788,0.46972819831939594
287,1.1888155888667566,0.5265577218438415
288,0.2108814552574794,0.18878803983548575
289,0.4786917711166029,0.539511773960839
