edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
275,0.17183661519019422,0.3786392727961285
276,-0.10995423288886488,0.3516562862362093
277,0.08032074499732765,0.3654877077977508
278,0.2572583082164668,0.3702243125117625
279,0.15895468263480528,0.3691766179595683
280,0.36974192014256674,0.29019204648409885
281,0.3384171905529397,0.40155971531832985
282,0.3888773655257044,0.34457205576308286
283,-0.0229617982351387,0.27112680853308935
284,0.010518704333299331,0.27383117445121263
285,0.40664838301706047,0.3257406259146714
286,0.46413781774207014,0.40649102374633284
287,0.16204619230859219,0.27653193239979806
288,0.21383994406332849,0.4018895245685146
289,0.3026606163533445,0.36560361700467964
290,0.048742001049421085,0.36889446826385747
291,0.41819462485108816,0.33344990494049886
292,0.40024220928529713,0.32576418494224163
293,0.10360909995847901,0.25077509400065745
294,1.5954259716877348,0.43223590340973156
295,1.1277068453358032,0.4576212994032015
296,0.6887146372164935,0.4318106150373614
297,1.497593102748731,0.429619630306672
298,1.3686989158392178,0.44547258414499147
299,1.0499095704947903,0.5670677087637166
300,1.035733199334129,0.4424206754368579
301,1.0130668465488113,0.46544670898801727
302,1.1041276539439997,0.3734989318147693
303,1.0632807611185882,0.40274642404061345
304,1.093844824228487,0.40409481495474187
305,1.341653722852346,0.4291867120731923
306,0.9263101879442717,0.47756935510330195
307,1.2122040729130676,0.3847462552587642
308,1.0446496515787518,0.4331919265404977
309,1.1805424464922458,0.5203900516234723
310,1.0035488606576037,0.4019020151047306
311,0.7918950794861568,0.38935809260210313
312,0.833620983510879,0.3010532154898941
313,0.6286985542237756,0.5241896879740321
314,0.6999128748805846,0.35815214361082853
315,0.4762666082382772,0.3793913555771259
316,0.593461448118348,0.3808047245864863
317,0.673070390470706,0.3871315431530996
318,0.9004378629733245,0.39227517248617016
319,0.9438087410604672,0.41547955417354776
320,0.4607411033058841,0.46510566756583266
321,0.39017667764121655,0.5217165133870714
322,0.3796208333396629,0.41087974369718305
323,0.8492929539850992,0.45965561247701264
324,0.40794260810469746,0.4126518108869057
325,0.20584272086962727,0.3148656621087239
326,0.40903413342526007,0.3064911186601444
327,0.4186638942978082,0.4184299301998649
328,0.5885078926513896,0.3873968101688857
329,0.2732845304231804,0.39463719117768525
330,0.3050942388586004,0.3474874755577269
331,0.4315244159887165,0.341991160779595
332,0.19465112905518908,0.4204974181096748
333,0.4838893902730739,0.385571858969929
334,0.29314863612145425,0.5222081192690038
335,0.2439883661299251,0.42095204509730705
336,0.08148231291124375,0.30192571221890746
337,0.2090019335022631,0.35402237641176937
338,0.4320534945902192,0.3218405300119155
339,0.1814404160517243,0.3263804169311884
340,0.3764857371400921,0.2596835529852701
341,1.2838272027557596,0.38092540901510713
342,1.326107597783401,0.38092148566396894
343,1.925453036059565,0.45795165067720106
344,1.3028134741789879,0.34729115312375297
345,1.0988053724610929,0.3913833246513647
346,1.4589411475384901,0.44205932979893353
347,1.4616749552284938,0.42083545814845846
348,0.802729909840845,0.4498315295996501
349,0.9942574520545944,0.47127799657849245
350,0.8390119387351181,0.43601651796764396
351,0.9429359553273856,0.39664267395035735
352,1.0532849485612985,0.5067017242760501
353,1.2563586381997753,0.44555213140716815
354,1.1127394528367895,0.45584745733741483
355,1.0595881583217397,0.3969346951582478
356,0.5938805561508536,0.4670072168833162
357,1.0157321177902126,0.4748593436138648
358,0.8367218752208107,0.4824993827287313
359,1.0275084352105401,0.48084952226372984
360,1.0887009150603315,0.4503428017886455
361,0.5941110310380258,0.43033170000374443
362,0.8264831900504734,0.41675118007751405
363,0.6033023553977415,0.529153295476747
364,0.6645570567878902,0.4689873391777682
365,0.508184582500286,0.3876012693866702
366,0.9709669767567897,0.48571473189184333
367,0.6801542456504991,0.4458030380308055
368,0.020577467804661978,0.37858942048686917
369,0.12074646972151563,0.35298051912288086
370,0.3320056486741822,0.42212200773062974
371,0.2300500247677341,0.4026786998289003
372,-0.10198969074194397,0.38470341338543235
373,0.0744214642020016,0.3793561131778652
